SK_ID_PREV,SK_ID_CURR,NAME_CONTRACT_TYPE,AMT_ANNUITY,AMT_APPLICATION,AMT_CREDIT,AMT_DOWN_PAYMENT,AMT_GOODS_PRICE,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,FLAG_LAST_APPL_PER_CONTRACT,NFLAG_LAST_APPL_IN_DAY,RATE_DOWN_PAYMENT,RATE_INTEREST_PRIMARY,RATE_INTEREST_PRIVILEGED,NAME_CASH_LOAN_PURPOSE,NAME_CONTRACT_STATUS,DAYS_DECISION,NAME_PAYMENT_TYPE,CODE_REJECT_REASON,NAME_TYPE_SUITE,NAME_CLIENT_TYPE,NAME_GOODS_CATEGORY,NAME_PORTFOLIO,NAME_PRODUCT_TYPE,CHANNEL_TYPE,SELLERPLACE_AREA,NAME_SELLER_INDUSTRY,CNT_PAYMENT,NAME_YIELD_GROUP,PRODUCT_COMBINATION,DAYS_FIRST_DRAWING,DAYS_FIRST_DUE,DAYS_LAST_DUE_1ST_VERSION,DAYS_LAST_DUE,DAYS_TERMINATION,NFLAG_INSURED_ON_APPROVAL
2628617,211596,Consumer loans,9368.37,123358.5,142897.5,0,123358.5,FRIDAY,7,Y,1,0,,,XAP,Approved,-288,Cash through the bank,XAP,Children,Repeater,Audio/Video,POS,XNA,Regional / Local,130,Consumer electronics,18,low_normal,POS household with interest,365243,-257,253,365243,365243,0
2409878,210682,Consumer loans,9766.89,121455,94824,45000,121455,SUNDAY,5,Y,1,0.350505571,,,XAP,Approved,-1720,Cash through the bank,XAP,Group of people,New,Computers,POS,XNA,Regional / Local,130,Consumer electronics,12,middle,POS household with interest,365243,-1689,-1359,-1359,-1321,0
2028385,269660,Consumer loans,11970.99,105750,104598,10575,105750,TUESDAY,13,Y,1,0.099998579,,,XAP,Approved,-1401,Cash through the bank,XAP,"Spouse, partner",New,Clothing and Accessories,POS,XNA,Stone,140,Clothing,12,high,POS industry with interest,365243,-1369,-1039,-1039,-1031,0
1702915,306569,Consumer loans,9373.185,206959.5,206959.5,0,206959.5,THURSDAY,14,Y,1,0,,,XAP,Refused,-671,Cash through the bank,SCO,,New,Furniture,POS,XNA,Stone,100,Furniture,24,low_action,POS industry without interest,,,,,,
2634188,398422,Consumer loans,6656.265,93600,84150,9450,93600,WEDNESDAY,12,Y,1,0.109956294,,,XAP,Refused,-1326,Cash through the bank,HC,Family,Repeater,Furniture,POS,XNA,Stone,173,Furniture,18,middle,POS industry with interest,,,,,,
2371548,377311,Cash loans,27449.82,450000,491580,,450000,THURSDAY,13,Y,1,,,,XNA,Approved,-503,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24,low_normal,Cash X-Sell: low,365243,-473,217,365243,365243,1
1552518,250740,Revolving loans,,0,0,,,MONDAY,10,Y,1,,,,XAP,Canceled,-109,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Card Street,,,,,,
2017708,414031,Cash loans,,0,0,,,TUESDAY,10,Y,1,,,,XNA,Canceled,-150,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2429942,399795,Cash loans,31657.05,900000,1078200,,900000,WEDNESDAY,10,Y,1,,,,XNA,Refused,-154,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,60,low_normal,Cash X-Sell: low,,,,,,
2612516,111600,Cash loans,,0,0,,,MONDAY,17,Y,1,,,,XNA,Canceled,-185,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1860463,136486,Cash loans,,0,0,,,THURSDAY,9,Y,1,,,,XNA,Canceled,-144,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1009738,395252,Consumer loans,6550.155,60705,54630,6075,60705,TUESDAY,18,Y,1,0.108989824,,,XAP,Approved,-1882,Cash through the bank,XAP,,New,Mobile,POS,XNA,Country-wide,25,Connectivity,12,high,POS mobile with interest,365243,-1795,-1465,-1465,-1450,0
1367027,306289,Consumer loans,1176.795,12955.5,11659.5,1296,12955.5,SATURDAY,14,Y,1,0.10894692,,,XAP,Approved,-310,XNA,XAP,,Refreshed,Clothing and Accessories,POS,XNA,Stone,60,Clothing,12,middle,POS industry with interest,365243,-277,53,-247,-239,0
2727316,291896,Consumer loans,6651.63,60300,66271.5,0,60300,THURSDAY,17,Y,1,0,,,XAP,Approved,-1226,Cash through the bank,XAP,Family,Repeater,Consumer Electronics,POS,XNA,Stone,335,Consumer electronics,12,middle,POS household with interest,365243,-1195,-865,-1015,-1013,0
2162682,142952,Consumer loans,8210.925,88993.575,80091,8902.575,88993.575,SATURDAY,15,Y,1,0.108948466,,,XAP,Approved,-633,XNA,XAP,,Repeater,Consumer Electronics,POS,XNA,Stone,335,Consumer electronics,12,middle,POS household with interest,365243,-599,-269,-449,-443,0
2229268,224161,Consumer loans,13150.665,72504,68697,7254,72504,MONDAY,12,Y,1,0.104017925,,,XAP,Approved,-1115,Cash through the bank,XAP,Family,Repeater,Furniture,POS,XNA,Regional / Local,100,Furniture,6,middle,POS industry with interest,365243,-1084,-934,-994,-983,0
2810690,307499,Revolving loans,,0,0,,,SATURDAY,11,Y,1,,,,XAP,Canceled,-234,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Card Street,,,,,,
1885252,102936,Cash loans,9499.275,157500,178290,,157500,SATURDAY,15,Y,1,,,,XNA,Approved,-436,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24,low_normal,Cash X-Sell: low,365243,-406,284,-136,-134,1
1494553,315956,Cash loans,9334.485,45000,47970,,45000,MONDAY,14,Y,1,,,,XNA,Approved,-333,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,6,high,Cash X-Sell: high,365243,-303,-153,-153,-145,1
2141521,365965,Consumer loans,4145.76,31455,30910.5,6300,31455,SATURDAY,12,Y,1,0.184390769,,,XAP,Approved,-1935,Cash through the bank,XAP,"Spouse, partner",New,Audio/Video,POS,XNA,Country-wide,204,Connectivity,10,high,POS mobile with interest,365243,-1904,-1634,-1634,-1612,0
2157462,199331,Consumer loans,5668.515,49770,47277,6750,49770,SATURDAY,12,Y,1,0.136068329,,,XAP,Approved,-2160,Cash through the bank,XAP,Unaccompanied,New,Mobile,POS,XNA,Stone,25,Connectivity,12,high,POS mobile with interest,365243,-2110,-1780,-1780,-1774,0
2440254,233712,Consumer loans,8571.87,84658.5,93600,0,84658.5,THURSDAY,13,Y,1,0,,,XAP,Approved,-513,Cash through the bank,XAP,,New,Clothing and Accessories,POS,XNA,Country-wide,100,Clothing,12,low_action,POS industry without interest,365243,-478,-148,-298,-293,0
2243212,134004,Consumer loans,26918.055,303358.5,291037.5,30339,303358.5,WEDNESDAY,17,Y,1,0.102813769,,,XAP,Approved,-686,Cash through the bank,XAP,Unaccompanied,New,Clothing and Accessories,POS,XNA,Country-wide,100,Clothing,12,low_action,POS industry without interest,365243,-653,-323,-323,-317,0
1562966,141445,Consumer loans,16009.47,86890.5,82332,8689.5,86890.5,MONDAY,18,Y,1,0.103971649,,,XAP,Approved,-416,Cash through the bank,XAP,,Repeater,Mobile,POS,XNA,Country-wide,18,Connectivity,6,high,POS mobile with interest,365243,-385,-235,-235,-228,0
1425297,154155,Cash loans,11443.77,135000,169186.5,,135000,THURSDAY,9,Y,1,,,,XNA,Approved,-770,Cashless from the account of the employer,XAP,Unaccompanied,Refreshed,XNA,Cash,walk-in,AP+ (Cash loan),2,XNA,36,high,Cash Street: high,365243,-740,310,-680,-675,1
1172846,337390,Cash loans,17351.91,90000,92970,,90000,SUNDAY,16,Y,1,,,,XNA,Refused,-685,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,AP+ (Cash loan),20,XNA,6,middle,Cash X-Sell: middle,,,,,,
1173386,278748,Cash loans,31542.66,900000,1004544,,900000,WEDNESDAY,16,Y,1,,,,Repairs,Refused,-190,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,walk-in,AP+ (Cash loan),20,XNA,48,low_normal,Cash Street: low,,,,,,
1451108,141975,Cash loans,16073.1,270000,299223,,270000,MONDAY,12,Y,1,,,,XNA,Approved,-593,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,AP+ (Cash loan),4,XNA,24,low_normal,Cash X-Sell: low,365243,-563,127,-293,-286,1
1665897,189525,Revolving loans,2250,45000,45000,,45000,SUNDAY,11,Y,1,,,,XAP,Approved,-425,XNA,XAP,Family,New,XNA,Cards,walk-in,Stone,66,Consumer electronics,0,XNA,Card Street,-424,-386,365243,365243,365243,0
2792183,281443,Consumer loans,20552.67,220050,220050,0,220050,WEDNESDAY,15,Y,1,0,,,XAP,Approved,-1074,Cash through the bank,XAP,Unaccompanied,Repeater,Consumer Electronics,POS,XNA,Stone,66,Consumer electronics,12,low_normal,POS household with interest,365243,-1042,-712,-712,-706,0
2114871,134992,Consumer loans,3459.69,30460.5,30460.5,0,30460.5,SATURDAY,16,Y,1,0,,,XAP,Refused,-143,Cash through the bank,SCO,,Refreshed,Mobile,POS,XNA,Country-wide,50,Connectivity,10,low_normal,POS mobile without interest,,,,,,
1436997,241645,Consumer loans,7857.36,56875.5,56875.5,0,56875.5,FRIDAY,12,Y,1,0,,,XAP,Approved,-18,Cash through the bank,XAP,,Repeater,Mobile,POS,XNA,Country-wide,50,Connectivity,10,high,POS mobile with interest,365243,365243,286,365243,365243,0
2440121,264237,Cash loans,8049.555,90000,101880,,90000,TUESDAY,10,Y,1,,,,Other,Approved,-374,Cash through the bank,XAP,,New,XNA,Cash,walk-in,AP+ (Cash loan),5,XNA,24,high,Cash Street: high,365243,-344,346,-134,-124,1
2498208,389375,Cash loans,54849.6,1440000,1440000,,1440000,WEDNESDAY,10,Y,1,,,,XNA,Refused,-47,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,Channel of corporate sales,-1,XNA,36,low_normal,Cash X-Sell: low,,,,,,
2252606,222123,Cash loans,12897,450000,450000,,450000,THURSDAY,17,Y,1,,,,Buying a used car,Approved,-625,Cash through the bank,XAP,Unaccompanied,Refreshed,XNA,Cash,walk-in,Channel of corporate sales,-1,XNA,60,low_normal,Cash Street: low,365243,-594,1176,-234,-227,0
1632944,195353,Consumer loans,,75285,75285,0,75285,WEDNESDAY,12,Y,1,0,,,XAP,Unused offer,-744,Cash through the bank,CLIENT,,New,Mobile,XNA,XNA,Country-wide,30,Connectivity,,XNA,POS mobile with interest,,,,,,
1229511,361572,Consumer loans,8623.755,81648,84150,8167.5,81648,THURSDAY,10,Y,1,0.096353887,,,XAP,Approved,-144,XNA,XAP,Unaccompanied,Repeater,Clothing and Accessories,POS,XNA,Stone,90,Clothing,12,middle,POS industry with interest,365243,-108,222,-48,-43,0
1013683,191096,Consumer loans,15292.44,77805,81913.5,0,77805,WEDNESDAY,15,Y,1,0,,,XAP,Refused,-412,Cash through the bank,HC,,Repeater,Computers,POS,XNA,Regional / Local,500,Consumer electronics,6,middle,POS household with interest,,,,,,
1419155,131658,Cash loans,13770.81,148500,197374.5,,148500,MONDAY,9,Y,1,,,,XNA,Refused,-502,Cash through the bank,HC,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24,high,Cash X-Sell: high,,,,,,
1843231,108390,Cash loans,66734.46,1129500,1195101,,1129500,FRIDAY,13,Y,1,,,,XNA,Approved,-710,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24,low_normal,Cash X-Sell: low,,,,,,
1513208,305433,Cash loans,8294.85,112500,123637.5,,112500,THURSDAY,13,Y,1,,,,XNA,Approved,-825,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,18,low_normal,Cash X-Sell: low,365243,-795,-285,-495,-493,1
1617220,286892,Revolving loans,2250,45000,45000,,45000,MONDAY,15,Y,1,,,,XAP,Approved,-478,XNA,XAP,Unaccompanied,Repeater,XNA,Cards,walk-in,Credit and cash offices,-1,XNA,0,XNA,Card Street,365243,365243,365243,365243,365243,0
1617221,268272,Cash loans,66406.365,2250000,2517300,,2250000,FRIDAY,6,Y,1,,,,XNA,Approved,-325,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,60,low_action,Cash X-Sell: low,,,,,,
2388340,200757,Cash loans,,0,0,,,THURSDAY,11,Y,1,,,,XNA,Canceled,-289,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2472314,449331,Cash loans,10653.93,238500,276277.5,,238500,TUESDAY,15,Y,1,,,,Repairs,Refused,-296,Cash through the bank,SCOFR,Unaccompanied,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,36,low_normal,Cash Street: low,,,,,,
2419343,351834,Cash loans,,0,0,,,FRIDAY,6,Y,1,,,,XNA,Canceled,-306,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1861663,441573,Cash loans,11516.67,90000,95940,,90000,TUESDAY,10,Y,1,,,,Urgent needs,Refused,-464,Cash through the bank,SCO,,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,12,high,Cash Street: high,,,,,,
1343658,319033,Cash loans,25540.245,450000,545040,,450000,THURSDAY,11,Y,1,,,,XNA,Approved,-81,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,48,middle,Cash X-Sell: middle,365243,-51,1359,-21,-15,1
1030378,225003,Consumer loans,1803.6,15066,14616,1566,15066,THURSDAY,20,Y,1,0.105395894,,,XAP,Approved,-1328,Cash through the bank,XAP,Unaccompanied,Repeater,Audio/Video,POS,XNA,Country-wide,1200,Consumer electronics,10,middle,POS household with interest,365243,-1297,-1027,-1207,-1198,0
1155240,356147,Consumer loans,7095.96,138819.6,154444.5,3.6,138819.6,THURSDAY,15,Y,1,2.54E-05,,,XAP,Approved,-1271,Cash through the bank,XAP,Family,Repeater,Audio/Video,POS,XNA,Country-wide,1200,Consumer electronics,24,low_action,POS household without interest,365243,-1240,-550,-820,-813,0
2303450,160967,Consumer loans,11060.775,111150,110596.5,11115,111150,MONDAY,16,Y,1,0.099458518,,,XAP,Approved,-507,Cash through the bank,XAP,,New,Computers,POS,XNA,Stone,30,Consumer electronics,12,middle,POS household with interest,365243,-472,-142,-142,-137,0
2399916,160881,Consumer loans,8927.46,98559,98559,0,98559,FRIDAY,17,Y,1,0,,,XAP,Refused,-122,Cash through the bank,HC,Unaccompanied,Repeater,Computers,POS,XNA,Country-wide,100,Consumer electronics,12,low_action,POS household without interest,,,,,,
2098875,210630,Consumer loans,4497.12,24196.5,25632,0,24196.5,THURSDAY,10,Y,1,0,,,XAP,Approved,-405,Cash through the bank,XAP,Unaccompanied,Repeater,Computers,POS,XNA,Regional / Local,150,Consumer electronics,6,low_action,POS household without interest,365243,-374,-224,-224,-220,0
1421459,194657,Consumer loans,8466.93,121455,147105,0,121455,SUNDAY,12,Y,1,0,,,XAP,Approved,-294,Cash through the bank,XAP,Children,New,Audio/Video,POS,XNA,Regional / Local,150,Consumer electronics,24,middle,POS household with interest,365243,-263,427,-53,-49,0
2073273,318798,Consumer loans,8690.94,30780,31882.5,3078,30780,TUESDAY,15,Y,1,0.09588598,,,XAP,Approved,-557,Cash through the bank,XAP,,Repeater,Jewelry,POS,XNA,Country-wide,50,Industry,4,middle,POS other with interest,365243,-526,-436,-496,-489,0
2303452,258536,Consumer loans,4386.915,21330,23017.5,0,21330,SUNDAY,10,Y,1,0,,,XAP,Approved,-148,XNA,XAP,Unaccompanied,Repeater,Computers,POS,XNA,Country-wide,140,Consumer electronics,6,middle,POS household with interest,365243,-118,32,365243,365243,1
2626885,452199,Consumer loans,14285.34,65785.5,77251.5,0,65785.5,MONDAY,11,Y,1,0,,,XAP,Approved,-516,XNA,XAP,,Refreshed,Computers,POS,XNA,Country-wide,140,Consumer electronics,6,middle,POS household with interest,365243,-485,-335,-335,-328,0
2250110,402778,Revolving loans,3375,67500,67500,,67500,SATURDAY,10,Y,1,,,,XAP,Refused,-483,XNA,LIMIT,,New,XNA,Cards,walk-in,Country-wide,140,Consumer electronics,0,XNA,Card Street,,,,,,
2712063,205708,Cash loans,29218.14,454500,508495.5,,454500,WEDNESDAY,16,Y,1,,,,XNA,Approved,-416,Cash through the bank,XAP,Family,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,36,high,Cash X-Sell: high,365243,-386,664,-296,-293,1
2006107,403756,Cash loans,,0,0,,,TUESDAY,14,Y,1,,,,XNA,Canceled,-210,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1893905,340420,Cash loans,66536.865,2250000,2517300,,2250000,FRIDAY,15,Y,1,,,,XNA,Approved,-452,Cash through the bank,XAP,Family,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,60,low_action,Cash X-Sell: low,,,,,,
2224356,224266,Revolving loans,2250,45000,45000,,45000,TUESDAY,15,Y,1,,,,XAP,Approved,-270,XNA,XAP,Unaccompanied,Repeater,XNA,Cards,walk-in,Credit and cash offices,-1,XNA,0,XNA,Card Street,,,,,,
2718658,217214,Cash loans,,0,0,,,SUNDAY,11,Y,1,,,,XNA,Canceled,-347,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2822816,389917,Cash loans,51045.03,697500,733405.5,,697500,THURSDAY,12,Y,1,,,,XNA,Refused,-323,Cash through the bank,LIMIT,,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,18,low_normal,Cash Street: low,,,,,,
2626981,316375,Revolving loans,2250,45000,45000,,45000,SUNDAY,17,Y,1,,,,XAP,Approved,-188,XNA,XAP,Unaccompanied,Refreshed,XNA,Cards,walk-in,Regional / Local,90,Consumer electronics,0,XNA,Card Street,365243,365243,365243,365243,365243,0
1241288,260337,Cash loans,,0,0,,,FRIDAY,9,Y,1,,,,XNA,Canceled,-415,XNA,XAP,,Repeater,XNA,XNA,XNA,AP+ (Cash loan),36,XNA,,XNA,Cash,,,,,,
2575624,302328,Consumer loans,8550.36,69615,62640,6975,69615,WEDNESDAY,15,Y,1,0.109120291,,,XAP,Approved,-1657,Cash through the bank,XAP,,Repeater,Mobile,POS,XNA,Country-wide,73,Connectivity,10,high,POS mobile without interest,365243,-1623,-1353,-1353,-1345,0
1947471,115476,Consumer loans,5071.275,27225,27225,0,27225,WEDNESDAY,12,Y,1,0,,,XAP,Approved,-15,Cash through the bank,XAP,Unaccompanied,Repeater,Clothing and Accessories,POS,XNA,Stone,50,Clothing,6,low_normal,POS industry with interest,365243,365243,167,365243,365243,0
2272279,203327,Consumer loans,6006.87,33255,29929.5,3325.5,33255,SATURDAY,14,Y,1,0.108909091,,,XAP,Approved,-2446,Cash through the bank,XAP,,Repeater,Mobile,POS,XNA,Country-wide,20,Connectivity,6,high,POS mobile with interest,365243,-2356,-2206,-2266,-2263,0
2481859,229154,Consumer loans,40483.8,337365,337365,0,337365,WEDNESDAY,12,Y,1,0,,,XAP,Approved,-358,Cash through the bank,XAP,Family,Repeater,Clothing and Accessories,POS,XNA,Stone,78,Clothing,10,middle,POS industry with interest,365243,-327,-57,-57,-53,0
1936581,205044,Consumer loans,12596.085,132660,132660,0,132660,WEDNESDAY,11,Y,1,0,,,XAP,Approved,-116,XNA,XAP,,Repeater,Clothing and Accessories,POS,XNA,Stone,50,Clothing,12,low_normal,POS industry with interest,365243,-85,245,365243,365243,0
1553318,444653,Revolving loans,,0,0,,,MONDAY,17,Y,1,,,,XAP,Canceled,-199,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Card Street,,,,,,
1835382,331049,Cash loans,9796.455,135000,170640,,135000,SUNDAY,10,Y,1,,,,XNA,Approved,-270,Cash through the bank,XAP,Unaccompanied,Refreshed,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24,middle,Cash X-Sell: middle,365243,-240,450,365243,365243,1
1349999,158923,Cash loans,,0,0,,,TUESDAY,16,Y,1,,,,XNA,Canceled,-162,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1032381,293595,Consumer loans,3825.09,29637,28674,3150,29637,SUNDAY,12,Y,1,0.107800288,,,XAP,Approved,-2510,XNA,XAP,Family,New,Mobile,POS,XNA,Country-wide,23,Connectivity,10,low_normal,POS mobile with interest,365243,-2479,-2209,-2209,-2202,1
1109957,220702,Consumer loans,61507.935,348151.5,348151.5,0,348151.5,SATURDAY,12,Y,1,0,,,XAP,Approved,-570,Cash through the bank,XAP,,Refreshed,Construction Materials,POS,XNA,Regional / Local,160,Construction,6,low_normal,POS industry with interest,365243,-533,-383,-383,-380,0
2336159,349278,Consumer loans,42293.7,418666.5,418666.5,0,418666.5,THURSDAY,12,Y,1,0,,,XAP,Approved,-491,XNA,XAP,,Repeater,Construction Materials,POS,XNA,Stone,14,Construction,12,middle,POS industry with interest,365243,-457,-127,-157,-152,0
2612806,187223,Consumer loans,9697.995,197806.5,208111.5,20974.5,197806.5,WEDNESDAY,15,Y,1,0.099714244,,,XAP,Approved,-2556,Cash through the bank,XAP,Family,New,Consumer Electronics,POS,XNA,Country-wide,-1,Consumer electronics,24,low_action,POS household without interest,365243,-2525,-1835,-1835,-1831,1
1024659,393433,Consumer loans,17994.015,194382,190413,19440,194382,FRIDAY,11,Y,1,0.100889324,,,XAP,Approved,-1498,Cash through the bank,XAP,"Spouse, partner",Repeater,Audio/Video,POS,XNA,Country-wide,400,Consumer electronics,12,low_normal,POS household with interest,365243,-1467,-1137,-1377,-1370,0
2681881,449083,Consumer loans,2842.605,26095.5,25245,5220,26095.5,SUNDAY,9,Y,1,0.186609373,,,XAP,Approved,-1356,Cash through the bank,XAP,Unaccompanied,Repeater,Audio/Video,POS,XNA,Country-wide,400,Consumer electronics,10,low_normal,POS household with interest,365243,-1325,-1055,-1055,-1048,0
2485978,430575,Consumer loans,6713.73,65245.5,73858.5,0,65245.5,MONDAY,7,Y,1,0,,,XAP,Approved,-1340,Cash through the bank,XAP,"Spouse, partner",Repeater,Consumer Electronics,POS,XNA,Country-wide,400,Consumer electronics,16,high,POS household with interest,365243,-1309,-859,-859,-850,0
1430252,302566,Consumer loans,7142.94,104746.5,120271.5,0,104746.5,WEDNESDAY,14,Y,1,0,,,XAP,Approved,-237,Cash through the bank,XAP,Family,Repeater,Computers,POS,XNA,Country-wide,400,Consumer electronics,24,middle,POS household with interest,365243,-206,484,365243,365243,0
1509238,392333,Consumer loans,6517.845,58495.5,64674,0,58495.5,FRIDAY,11,Y,1,0,,,XAP,Approved,-651,Cash through the bank,XAP,Family,New,Consumer Electronics,POS,XNA,Country-wide,400,Consumer electronics,12,middle,POS household with interest,365243,-620,-290,-320,-313,0
2841646,274140,Consumer loans,12120.975,143077.5,117679.5,36000,143077.5,WEDNESDAY,12,Y,1,0.255123635,,,XAP,Approved,-2085,Cash through the bank,XAP,Family,Repeater,Computers,POS,XNA,Country-wide,400,Consumer electronics,12,middle,POS household with interest,365243,-2054,-1724,-1724,-1717,0
1354833,147235,Consumer loans,7059.555,92956.5,107680.5,0,92956.5,SATURDAY,12,Y,1,0,,,XAP,Approved,-581,XNA,XAP,,Repeater,Consumer Electronics,POS,XNA,Regional / Local,300,Consumer electronics,18,low_normal,POS household with interest,,,,,,
1430260,345002,Consumer loans,3104.28,19120.5,15345,4500,19120.5,MONDAY,10,Y,1,0.24695939,,,XAP,Approved,-2030,Cash through the bank,XAP,,New,Mobile,POS,XNA,Country-wide,57,Connectivity,6,high,POS mobile with interest,365243,-1969,-1819,-1849,-1842,0
1405099,376963,Consumer loans,8194.23,84051,67221,16830,84051,THURSDAY,7,Y,1,0.21807474,,,XAP,Approved,-1010,Cash through the bank,XAP,,Repeater,Computers,POS,XNA,Country-wide,38,Connectivity,10,middle,POS mobile with interest,365243,-975,-705,-855,-853,0
2552269,162243,Consumer loans,7794.09,47731.5,47731.5,0,47731.5,SATURDAY,7,Y,1,0,,,XAP,Approved,-339,Cash through the bank,XAP,,New,Mobile,POS,XNA,Country-wide,34,Connectivity,8,high,POS mobile with interest,365243,-283,-73,-103,-100,0
1171837,278278,Cash loans,30821.895,585000,677664,,585000,TUESDAY,12,Y,1,,,,XNA,Refused,-388,Cash through the bank,HC,,Repeater,XNA,Cash,x-sell,Country-wide,214,Consumer electronics,48,middle,Cash X-Sell: middle,,,,,,
1351194,174472,Consumer loans,8593.875,75951,75951,0,75951,TUESDAY,12,Y,1,0,,,XAP,Approved,-450,Cash through the bank,XAP,,New,Mobile,POS,XNA,Country-wide,52,Connectivity,12,high,POS mobile with interest,365243,-403,-73,-223,-221,0
2312659,286716,Consumer loans,,269154,269154,,269154,MONDAY,9,Y,1,,,,XAP,Unused offer,-469,Cash through the bank,CLIENT,,Repeater,Mobile,XNA,XNA,Country-wide,1759,Consumer electronics,,XNA,POS household with interest,,,,,,
1914944,243487,Revolving loans,11250,0,225000,,,FRIDAY,9,Y,1,,,,XAP,Approved,-921,XNA,XAP,,Repeater,XNA,Cards,x-sell,Contact center,-1,XNA,0,XNA,Card X-Sell,-917,-871,365243,-414,365243,0
2491145,181854,Revolving loans,5625,0,112500,,,WEDNESDAY,18,Y,1,,,,XAP,Approved,-2424,XNA,XAP,,Repeater,XNA,Cards,x-sell,Contact center,-1,XNA,0,XNA,Card Street,-2372,-2309,365243,-818,365243,0
